timestamp,dpid,packet_count,byte_count,duration_sec
1770562043.606213,2,3,238,6
1770562043.606213,2,2,140,6
1770562043.606213,2,3,238,6
1770562043.606213,2,2,140,6
1770562043.606213,2,3,238,6
1770562043.606213,2,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562043.6062698,3,3,238,6
1770562043.6062698,3,2,140,6
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6012976,1,3,238,7
1770562044.6012976,1,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.6066763,2,3,238,7
1770562044.6066763,2,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.606752,4,3,238,7
1770562044.606752,4,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562044.6068048,3,3,238,7
1770562044.6068048,3,2,140,7
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562045.6017237,1,3,238,8
1770562045.6017237,1,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562046,4,3,238,8
1770562046,4,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6058736,2,3,238,8
1770562045.6058736,2,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562045.6059163,3,3,238,8
1770562045.6059163,3,2,140,8
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.6030877,4,3,238,9
1770562046.6030877,4,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.603159,1,3,238,9
1770562046.603159,1,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6057804,2,3,238,9
1770562046.6057804,2,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562046.6058333,3,3,238,9
1770562046.6058333,3,2,140,9
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6054535,1,3,238,10
1770562047.6054535,1,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098325,4,3,238,10
1770562047.6098325,4,2,140,10
1770562047.6098902,2,31161,1371235725,10
1770562047.6098902,2,24487,1616250,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6098902,2,3,238,10
1770562047.6098902,2,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562047.6099308,3,3,238,10
1770562047.6099308,3,2,140,10
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.6062212,1,3,238,11
1770562048.6062212,1,2,140,11
1770562048.610285,4,3,238,11
1770562048.610285,4,2,140,11
1770562048.610285,4,3,238,11
1770562048.610285,4,2,140,11
1770562048.610285,4,3,238,11
1770562048.610285,4,2,140,11
1770562048.610285,4,3,238,11
1770562048.610285,4,2,140,11
1770562048.610285,4,3,238,11
1770562048.610285,4,2,140,11
1770562048.610285,4,3,238,11
1770562048.610285,4,2,140,11
1770562048.610285,4,3,238,11
1770562048.610285,4,2,140,11
1770562048.610285,4,3,238,11
1770562048.610285,4,2,140,11
